S.No,Barcode,Product Name,Quantity,Stock Value,Profit,Profit %,Supplier Name,Category,Sales Rank
5968,56303,SAHELI NO.10,8.0,280.32,93.44,33.33,KARTHEESWARI TRADING Co,Others,5968
5969,3205,TEAVEDA -250GMS,8.0,1459.2,90.0,6.17,SRI VIGNESHWAR AGENCIES,Beverages - Tea & Coffee,5969
5970,17851,NIVARANNI CASTOR OIL 500ML,8.0,1112.0,328.0,29.5,SRI RAGAVENDRA TRADERS,Staples - Oils,5970
5971,3027,IODEX MAHA SAVER PACK -40GMS,8.0,1382.4,205.36,14.86,NAVARATHAN ENTERPRISE,Others,5971
5972,25022,OIL CONTAINER 600ML,8.0,624.0,189.76,30.41,RAJ PLASTICS,Staples - Oils,5972
5973,65462,IRISH SOAP CASE,8.0,472.0,169.92,36.0,PARAMESHWARAN,Personal Care - Soap,5973
5974,66185,TEMPTATIONS ALMOND TREAT RS - 130,8.0,998.4,69.76,6.99,SAKTHI AGENCIES MT,Pet Care,5974
5975,47026,J.COMBINATION PLIER,8.0,1599.0,644.0,40.28,BAJAR ITEM,Others,5975
5976,62338,GILLETTE MENTHOL 196GM,8.0,1912.0,133.44,6.98,BHAWAR SALES CORPORATION,Others,5976
5977,54206,JABSONS ROASTED PEANUTS CHILLY GARLIC-140GMS,8.0,576.0,86.08,14.94,S.V.S.AGENCY,Others,5977
5978,3200,TETLEY LEMON HONEY,8.0,537.6,44.83,8.34,SRI VIGNESHWAR AGENCIES,Others,5978
5979,32963,RUBY SNEHA NO.3 TIWADI,8.0,284.0,112.4,39.58,KARTHEESWARI TRADING Co,Others,5979
5980,48116,SILICONE SPATULA,8.0,606.0,193.0,31.85,EVERYDAY HOUSE ITEMS,Others,5980
5981,32962,RUBY MANSI SS BIG TIWADI,8.0,256.0,81.84,31.97,KARTHEESWARI TRADING Co,Others,5981
5982,57851,RUBY KAKKI LONG ROLL -1ROL,8.0,236.0,15.92,6.75,BAJAR ITEM,Bakery,5982
5983,62528,COLGATE TOTAL 12 NEW-150GMS,8.0,1459.2,137.52,9.42,SCOOTSY LOGISTICS Pvt Ltd,Others,5983
5984,43605,GILLETTE SHAVING CREAM-70GMS,8.0,576.0,40.24,6.99,BHAWAR SALES CORPORATION,Dairy - Cheese & Butter,5984
5985,62013,FLAIR INKY JASMINE,8.0,360.0,60.0,16.67,A.S AGENCIES,Others,5985
5986,3351,PAPER ROLL SMALL,8.0,1184.0,464.0,39.19,BAJAR ITEM,Bakery,5986
5987,6657,MEDIMIX NATURAL TONING 31 -100GMS,8.0,1036.8,63.1,6.09,P.R.ENTERPRISES,Others,5987
5988,65175,COLGATE NEEM ZIG ZAG,8.0,712.8,126.16,17.7,SCOOTSY LOGISTICS Pvt Ltd,Others,5988
5989,29514,MUG 50,8.0,232.0,77.44,33.38,RAJ PLASTICS,Others,5989
5990,64196,COLGATE GENTLE ENAMEL SOFT,8.0,712.96,214.32,30.06,SCOOTSY LOGISTICS Pvt Ltd,Others,5990
5991,40718,ROXX HOT SHOT TUMBLER 30ML,8.0,312.0,108.0,34.62,GAYATRI ENTERPRISES,Others,5991
5992,23200,ROUND RACK 4 STEEP,8.0,2152.0,667.52,31.02,RATAN PLASTICS,Others,5992
5993,5168,YARDLEY SOAP ROSE-100GMS,8.0,628.0,96.8,15.41,SRI BAALAJI AGENCIES,Personal Care - Soap,5993
5994,58612,JAIPET TWINKLE-1000,8.0,672.0,193.6,28.81,RAJ PLASTICS,Pet Care,5994
5995,64191,COLGATE 360 CLEAN,8.0,792.08,226.48,28.59,SCOOTSY LOGISTICS Pvt Ltd,Others,5995
5996,6754,ODONIL ROOM GEL LAVENDER & JASMINE-75GMS,8.0,729.6,97.12,13.31,VINAYAGA&Co,Others,5996
5997,64177,COIL LONG DABBI NO.1,8.0,448.0,125.44,28.0,RAMDEV STEEL CENTRE,Staples - Oils,5997
5998,64911,YELLOW BINDI MAT,8.0,1216.0,408.0,33.55,ROYAL MARKETING,Others,5998
5999,10631,NIVEA MEN FRESH ACTIVE-25MLT,8.0,864.0,257.34,29.78,AURO MIRA MEDI AIDS,Others,5999
6000,32750,ROUND CHAIR PUSH SL,8.0,80.0,35.2,44.0,BAJAR ITEM,Others,6000
6001,55256,THULASI SOAP-75GMS,8.0,238.4,27.92,11.71,JK MARKETING,Personal Care - Soap,6001
6002,65312,FLAIR GLASS GEL BLACK,8.0,72.0,12.0,16.67,A.S AGENCIES,Others,6002
6003,16212,CLOTHESLINE 10MTR,8.0,384.0,129.12,33.62,EVERYDAY HOUSE ITEMS,Others,6003
6004,66924,CLOTH HANGER U-065,8.0,1424.0,489.44,34.37,EVERYDAY HOUSE ITEMS,Others,6004
6005,42681,PENCIL POUCH RS.89,8.0,712.0,272.0,38.2,KAVITHA BAG HOUSE,Stationery,6005
6006,50594,JB PEANUT UNSALTED,8.0,921.6,137.6,14.93,S.V.S.AGENCY,Staples - Sugar & Salt,6006
6007,11061,FABRIC ACRY COL 15ML ULTRA ORANGE,8.0,180.0,30.0,16.67,S S AGENCY,Others,6007
6008,50815,CLOSEUP FRESH MULTI VIT-135RS,8.0,1036.8,153.2,14.78,AMMAN ENTERPRISES COOM ENTERPRISE,Others,6008
6009,35532,CLIPPER NEO FLAME,8.0,1554.0,212.8,13.69,PARAMESHWARAN,Others,6009
6010,50946,YELLOW DUSTER,8.0,472.0,160.0,33.9,ROYAL MARKETING,Others,6010
6011,61121,AMBI PUR AIR SW,8.0,1992.0,397.44,19.95,BHAWAR SALES CORPORATION,Others,6011
6012,55687,TIDE FRONT LOAD LIQ-850MLT,8.0,1414.32,134.01,9.48,BAJAR ITEM,Others,6012
6013,63122,TIDE MATIC FRONTLOAD-2200MLT,8.0,2680.0,158.48,5.91,BHAWAR SALES CORPORATION,Others,6013
6014,24900,CLEAN UP HERBAL,8.0,483.84,131.04,27.08,BISON CONSUMER PRODUCTS,Health & Nutrition,6014
6015,39730,FOOD BAG CLIP SMALL,8.0,365.0,125.46,34.37,KONICA MARKETING,Accessories,6015
6016,54517,TIDE SEMI AUTO & HAND WASH 1KG-180RS,8.0,1416.96,92.24,6.51,BHAWAR SALES CORPORATION,Others,6016
6017,18959,CLASSMATE 92PAGES RS.33,8.0,270.0,73.72,27.3,GR ENTERPRISESS,Others,6017
6018,51292,PENTEL ENTERGEL REFIL GREEN,8.0,180.0,30.0,16.67,ORANTHAI WORDS BOOK HOUSE,Stationery,6018
6019,25817,JOYO PEDAL BIN 1009 PLAIN,8.0,2664.0,823.92,30.93,RAJ PLASTICS,Staples - Pulses,6019
6020,10674,MONTAVO AMAZON OIL LADLE 1,8.0,638.32,182.4,28.58,MAHALAKSHMI TRADERS,Staples - Oils,6020
6021,42661,GLITTER NOTE 883,8.0,544.0,185.6,34.12,MAYUR STATIONERS,Pet Care,6021
6022,5310,TIGER VANILLA ESSENCE -20MLT,8.0,259.2,91.2,35.19,TIGER FOOD INGREDIENTS Pvt Ltd,Others,6022
6023,58319,CINTHOL FOAM BODY WASH LIME,8.0,921.6,254.96,27.66,IRAIVI ENTERPRISES,Others,6023
6024,65963,TITAN PENCIL BOX,8.0,226.72,64.8,28.58,RAJ PLASTICS,Stationery,6024
6025,65320,FABER CASTEL 5SUB NOTE,8.0,1440.0,479.92,33.33,KAMAL ENTERPRISE,Others,6025
6026,14338,CHINGS SINGAPORE CURRY 240G,8.0,614.4,134.8,21.94,SRI VIGNESHWAR AGENCIES,Others,6026
6027,43581,JUICE STAINER NO4,8.0,1195.0,400.69,33.53,KARTHEESWARI TRADING Co,Beverages - Juices,6027
6028,11932,CHINGS HOT GARLIC-60GMS,8.0,153.6,33.75,21.97,SRI VIGNESHWAR AGENCIES,Others,6028
6029,57463,RICE MURAM SMALL,8.0,384.0,129.12,33.62,PARAMESHWARAN,Staples - Grains,6029
6030,2025,ODONIL JASINE MIST-50GMS,8.0,453.12,133.12,29.38,SANGESHWARA ENTREPRISES,Others,6030
6031,23749,TONSA WATER PUMP,8.0,1520.0,509.92,33.55,EVERYDAY HOUSE ITEMS,Beverages - Water,6031
6032,26970,CHINA HOOK,8.0,120.0,63.36,52.8,PARAMESHWARAN,Others,6032
6033,49663,CHINA CLOTH CLIP,8.0,784.0,283.68,36.18,KONICA MARKETING,Others,6033
6034,56755,TOOTH PICK PLASTIC,8.0,290.2,54.2,18.68,NEW DEV TRADERS,Others,6034
6035,66438,NIYO BASKET 3PCS SET,8.0,1248.0,415.36,33.28,KARTHEESWARI TRADING Co,Others,6035
6036,7241,GLOW & HANDSOME-50GMS,8.0,1344.0,144.5,10.75,AMMAN ENTERPRISE,Others,6036
6037,4713,CHERRY BLACK LIQUID-75MLT,8.0,1036.8,89.28,8.61,CHENNIMALAIAPPA ENTERPRISE,Others,6037
6038,27038,CHERRY 500ML CONTAINER,8.0,412.08,117.76,28.58,RAJ PLASTICS,Others,6038
6039,53656,REXONA-150RS,8.0,1201.92,38.93,3.24,AMMAN AGENCIES,Others,6039
6040,4890,PEPSI -2250MLT,8.0,792.0,167.3,21.12,ESWARI ENTERPRISES,Others,6040
6041,29419,REVIVE LIQUID 400GM,8.0,1190.4,119.52,10.04,KAVITHA ENTERPEISES,Others,6041
6042,64912,CHANDAN KINNAM NO.0,8.0,720.0,240.64,33.42,DHANLAKSHMI HANDICRAFT,Others,6042
6043,67038,GARNIER BLACK NATURALS RS 35,8.0,268.8,14.32,5.33,AJAY AGENCIES,Others,6043
6044,44596,KASTHURI MANJAL-50GMS,8.0,230.4,25.36,11.01,S.V.S.AGENCY,Others,6044
6045,32010,FLAIR MARATHON PEN,8.0,86.4,26.4,30.56,A.S AGENCIES,Stationery,6045
6046,38744,KELLOGS ALMOND HONEY-99RS,8.0,760.32,61.92,8.14,R.D.S.AGENCY,Others,6046
6047,4934,CD MARKER-10RS,8.0,80.0,22.8,28.5,STAR STATIONERIES,Stationery,6047
6048,54499,KELLOGGS MUESLI FRUIT NUT SEED-75GMS,8.0,460.8,60.8,13.19,R.D.S.AGENCY,Breakfast,6048
6049,62636,777 GINGELLY OIL 500ML,8.0,1480.0,316.0,21.35,MITHRA MARKETING,Staples - Oils,6049
6050,7425,KELLOGS CRN FLA AL & HON-300GMS,8.0,1579.2,83.7,5.3,R.D.S.AGENCY,Others,6050
6051,9709,SHOE STAND BLACK 3 STEP,8.0,3984.0,1296.0,32.53,BAJAR ITEM,Footwear,6051
6052,61577,TPRG ATTAR CHOC,8.0,307.2,99.2,32.29,DANUSH AGENCIES,Staples - Grains,6052
6053,34328,KERCHIEF RS.22,8.0,176.0,78.0,44.32,SSCH BELTCAPSOCKS,Others,6053
6054,65363,CARD ROLL45,8.0,360.0,120.0,33.33,BAJAR ITEM,Bakery,6054
6055,62754,CAR SPONG U-642,8.0,1168.0,391.56,33.52,EVERYDAY HOUSE ITEMS,Others,6055
6056,2464,777 GARLIC PICKLE -50GRS,8.0,76.8,13.3,17.32,MITHRA MARKETING,Others,6056
6057,41981,KERLA FANCY DEEPAM NO.1,8.0,2136.0,724.8,33.93,DHANLAKSHMI HANDICRAFT,Others,6057
6058,32893,TPRG ATTAR SANDAL,8.0,307.2,99.2,32.29,DANUSH AGENCIES,Staples - Grains,6058
6059,9349,GLUCON -D NIMBU PANI-125GMS,8.0,430.08,45.08,10.48,T.J.MARKETING,Others,6059
6060,28745,MARTHANDAM STAR HONEY 1L,8.0,2760.0,525.6,19.04,JOES TRADING Co,Others,6060
6061,22524,NUMBER LOCK,8.0,1420.0,451.2,31.77,BAJAR ITEM,Others,6061
6062,6313,PEPSODENT SOFT -30RS,8.0,230.4,52.64,22.85,AMMAN ENTERPRISE,Others,6062
6063,45989,GLUCOPLUS-C ORANGE-125GMS,8.0,407.04,114.64,28.16,VINAYAGA&Co,Others,6063
6064,14065,KEYA SHELL PASTA 400GM,8.0,1152.0,192.0,16.67,SRI ANNAPOORANI AGENCIES,Others,6064
6065,65212,PARK AVENUE AMAZON WOODS,8.0,1728.0,570.24,33.0,IRAIVI ENTERPRISES,Others,6065
6066,54424,KHADI NATURAL CHARCOAL SOAP,8.0,770.4,342.4,44.44,AAROGYA DISTRIBUTORS,Personal Care - Soap,6066
6067,66940,RAJNI-GOLD DIAMOND MEHENDI CONE,8.0,96.0,46.0,47.92,BAJAR ITEM,Others,6067
6068,37051,CAMLIN WHITEBOARD MARKER NEW -28RS,8.0,201.6,16.56,8.21,VIJAY ENTERPRISES,Stationery,6068
6069,31994,TPRG SAMBIRANI POWDER 50G,8.0,291.84,80.64,27.63,DANUSH AGENCIES,Others,6069
6070,65755,WHISPER XXL-135RS,8.0,872.0,179.92,20.63,BHAWAR SALES CORPORATION,Others,6070
6071,62142,AGAL VILAKKU NO.1 -10PCS,8.0,120.0,71.28,59.4,RSM POOJA ITEMS,Others,6071
6072,66584,777 CHICKEN MASALA,8.0,36.8,12.8,34.78,MURUGAN ENTERPRISES,Spices,6072
6073,18000,AMRUTANJAN PAIN 8ML,8.0,368.64,37.12,10.07,SHRI SADHGURU ENTERPRISES,Others,6073
6074,65564,MAPRO STRAWBERY CRUSH 330ML,8.0,760.0,92.48,12.17,PRAVEENA AGENCIES,Others,6074
6075,61969,SHIVA SAI SAGO TOMATO VADAM-100GMS,8.0,396.0,110.0,27.78,SHIVA SAI ENTERPRISES Pvt Ltd,Others,6075
6076,29217,PHOENIX BASKET 222,8.0,368.0,117.36,31.89,KARTHEESWARI TRADING Co,Others,6076
6077,29218,PHONENIX BASKET 333,8.0,656.0,220.64,33.63,KARTHEESWARI TRADING Co,Others,6077
6078,63180,RAJAM BADAM DRINK MIX B1G1,8.0,1344.0,760.64,56.6,MURUGAN ENTERPRISES,Others,6078
6079,28927,KINGSUN MULTIUTULITY OIL,8.0,224.0,104.0,46.43,BAJAR ITEM,Staples - Oils,6079
6080,48040,CAMLIN SCCHOLAR BASICS,8.0,720.0,120.0,16.67,STAR STATIONERIES,Others,6080
6081,66651,KISMI BICCUITS CINNAMON,8.0,76.8,8.96,11.67,A SQUARE MARKETING,Others,6081
6082,64318,CAMLIN REGD PEN,8.0,384.0,84.0,21.88,AARTHI AGENCIES,Stationery,6082
6083,52821,KISSAN FRESH TOMATO KETCHUP 450G.,8.0,960.0,42.56,4.43,AMMAN ENTERPRISE,Condiments & Sauces,6083
6084,57498,KISSAN PEANUT BUTTER 350G CREAMY,8.0,1344.0,179.52,13.36,AMMAN ENTERPRISES COOM ENTERPRISE,Dairy - Cheese & Butter,6084
6085,11609,CAMLIN EXAM PAD,8.0,900.0,199.92,22.21,VIJAY ENTERPRISES,Others,6085
6086,62653,CAMLIN DOUBLE CLICK 0.7 PENCIL,8.0,216.0,47.92,22.19,VIJAY ENTERPRISES,Stationery,6086
6087,67053,EXPANDABLE SPONGE,8.0,420.0,140.0,33.33,ROYAL MARKETING,Others,6087
6088,56876,RAJ HANDI LW48P,8.0,344.0,117.2,34.07,BAJAR ITEM,Others,6088
6089,3936,AMUL BUTTER SCHOOL PACK -100GMS,8.0,592.0,34.0,5.74,SAAGA TRADERS,Dairy - Cheese & Butter,6089
6090,6615,AMUL BUTTER UNSALTED-500GMS,8.0,2472.0,165.6,6.7,SAAGA TRADERS,Dairy - Cheese & Butter,6090
6091,53768,KIVA 50 LOCK,8.0,1008.0,408.0,40.48,BAJAR ITEM,Others,6091
6092,24013,CAMEL WAX CRAYONS COLOUR,8.0,252.0,55.92,22.19,VIJAY ENTERPRISES,Others,6092
6093,27497,QUBE 33,8.0,1000.0,456.0,45.6,BISMI SCHOOL NEEDS,Others,6093
6094,6704,CAMEL WATER COLOUR -18RS,8.0,144.0,32.08,22.28,VIJAY ENTERPRISES,Beverages - Water,6094
6095,63655,KNIFE 788,8.0,240.0,80.0,33.33,ROYAL MARKETING,Others,6095
6096,63470,KNIFE U-1351,8.0,994.0,335.56,33.76,EVERYDAY HOUSE ITEMS,Others,6096
6097,44770,MOM DISH WASH GEL 225ML,8.0,529.92,115.84,21.86,BISON CONSUMER PRODUCTS,Others,6097
6098,59973,KNOBE 8,8.0,64.0,37.12,58.0,SUNSHINE STEELS,Others,6098
6099,11108,CAMEL ACRY COLOURS 15 ML LT BLUE,8.0,180.0,30.0,16.67,S S AGENCY,Others,6099
6100,52137,KNORR MEXICAN TOMATO CORN SOUP,8.0,576.0,25.52,4.43,AMMAN ENTERPRISES COOM ENTERPRISE,Others,6100
6101,19134,TWINKLE DISHWASH SOAP,8.0,245.76,37.12,15.1,VIGNAVEL LOGISTICS,Personal Care - Soap,6101
6102,65106,CADBURY CHOCO BAKES CHOC-FILLED COOKIES-180RS,8.0,1382.4,220.63,15.96,SAKTHI AGENCIES MT,Snacks - Biscuits & Cookies,6102
6103,22282,PUREX MAGIC LEMON 1LI,8.0,632.0,276.0,43.67,AURA FMCG INDUSTRIES Pvt Ltd....,Others,6103
6104,66814,CADBURY CELEBRATIONS RS 110,8.0,844.8,44.77,5.3,SAKTHI AGENCIES MT,Others,6104
6105,66892,KONI-1MTR,8.0,1216.0,409.6,33.68,BAJAR ITEM,Others,6105
6106,W12188,KOZHUKUTTAI MOULD NO 1,8.0,120.0,48.0,40.0,MURUGAN STORES,Others,6106
6107,53514,PUREX FLOOR CLEANER JASMINE 500ML,8.0,1195.44,333.16,27.87,AURA FMCG INDUSTRIES Pvt Ltd....,Household - Cleaning,6107
6108,41421,KP NAMBOODIRS MISWAK 100GM,8.0,422.4,46.4,10.98,S.V.S.AGENCY,Others,6108
6109,61791,KPN SHAMPOO 200ML,8.0,998.4,109.52,10.97,S.V.S.AGENCY,Personal Care - Hair,6109
6110,48976,WHISPER CHOICE XXL NIGHT,8.0,384.0,23.6,6.15,BHAWAR SALES CORPORATION,Others,6110
6111,46910,KPN MOUTH WASH 100ML,8.0,384.0,42.16,10.98,S.V.S.AGENCY,Others,6111
6112,48464,BRU INSTANT POLY 100GM,8.0,2716.0,177.68,6.54,AMMAN ENTERPRISES COOM ENTERPRISE,Others,6112
6113,62390,SHIVA SAI PAPAD ONION-100GMS,8.0,324.0,90.0,27.78,SHIVA SAI ENTERPRISES Pvt Ltd,Others,6113
6114,7211,GARNIER MEN ACNOFIGHT-50GMS,8.0,913.92,48.48,5.3,AJAY AGENCIES,Others,6114
6115,22764,BROWN TAPE 3INCH,8.0,496.0,216.0,43.55,STAR STATIONERIES,Stationery,6115
6116,17697,UMBRELLA RS285,8.0,2280.0,960.0,42.11,BAJAR ITEM,Others,6116
6117,36982,UMBRELLA RS375,8.0,3000.0,1240.0,41.33,BAJAR ITEM,Others,6117
6118,18833,KRISHNA CURRY LEAF IDLY POWDER-400GMS,8.0,1892.4,498.0,26.32,KRISHNA BHAVAN FOODS AND SWEETS,Others,6118
6119,66536,UNIBIC BUTTER COOKIES RS 60,8.0,460.8,100.88,21.89,MADDY DISTRIBUTORS,Snacks - Biscuits & Cookies,6119
6120,7939,KRISHNA FOXTAIL MILLET PUTTU PODI-500GMS,8.0,1028.24,212.22,20.64,KRISHNA BHAVAN FOODS AND SWEETS,Others,6120
6121,8631,MANGALDEEP CLASIC CHANDRAN,8.0,422.4,117.68,27.86,NANDHINI TRADE,Others,6121
6122,9626,WOOD SPOON SMALL,8.0,272.0,92.8,34.12,EKTA ENTERPRISES,Others,6122
6123,39916,APEX FLOOR WIPER 16,8.0,1880.0,652.8,34.72,PARAMESHWARAN,Others,6123
6124,65807,MANGAL DEEP JAP BLOSSAM,8.0,422.4,106.4,25.19,NANDHINI TRADE,Others,6124
6125,64785,PULSE CONT 444,8.0,120.0,41.44,34.53,KARTHEESWARI TRADING Co,Others,6125
6126,13066,KRISHNA KITCHADI MIX,8.0,463.6,112.24,24.21,KRISHNA BHAVAN FOODS AND SWEETS,Others,6126
6127,65865,UNICON LUNCH BAG,8.0,1800.0,615.92,34.22,ROYAL MARKETING,Accessories,6127
6128,8034,KRISHNA MINI PANI PURI-100GMS,8.0,252.0,70.0,27.78,KRISHNA BHAVAN FOODS AND SWEETS,Others,6128
6129,53929,WHISPER-140RS,8.0,1033.0,32.98,3.19,BHAWAR SALES CORPORATION,Others,6129
6130,3837,GARNIER MEN SHAMPOO COLOR,8.0,268.8,14.24,5.3,AJAY AGENCIES,Personal Care - Hair,6130
6131,64225,BOURNVITA 500GM STENGTH EVERYDAY,8.0,2174.4,82.24,3.78,SAKTHI AGENCIES MT,Others,6131
6132,64363,BOURN VITA 5 STAR MAGIC 500,8.0,2227.2,79.04,3.55,SAKTHI AGENCIES MT,Others,6132
6133,24158,GARNIER MEN TURBO BRIGHT 50G,8.0,1067.52,56.56,5.3,AJAY AGENCIES,Others,6133
6134,34811,BOTTLE BRUSH U -357,8.0,576.0,193.68,33.62,EVERYDAY HOUSE ITEMS,Others,6134
6135,18905,KRISHNA SPECIAL IDLY CHILLY POWDER-400GMS,8.0,1854.4,488.16,26.32,KRISHNA BHAVAN FOODS AND SWEETS,Others,6135
6136,23598,PREMIER TAMPER PROOF BUBBLE 1216,7.0,254.73,72.73,28.55,BRUNCH FOOD AND BEVERAGES,Others,6136
6137,20356,HERBAL SOAP,7.0,404.0,67.28,16.65,RSM POOJA ITEMS,Health & Nutrition,6137
6138,38502,MAGNET 12PCS,7.0,504.0,224.0,44.44,BISMI SCHOOL NEEDS,Others,6138
6139,16253,MIXI WASHER RS 15,7.0,105.0,50.12,47.73,BAJAR ITEM,Others,6139
6140,60068,MULTI BOX 111,7.0,212.0,72.27,34.09,KARTHEESWARI TRADING Co,Others,6140
6141,55983,DETTOL COLOGNE FRESH 100G4,7.0,974.4,91.0,9.34,CHENNIMALAIAPPA ENTERPRISE,Others,6141
6142,9583,COLOUR PROTECH LINSEED OIL SHAMPOO-192.5ML,7.0,1470.0,76.37,5.2,AJAY AGENCIES,Staples - Oils,6142
6143,54330,JABSONS KHAKHRA JEERA CRIPS,7.0,537.6,89.6,16.67,S.V.S.AGENCY,Others,6143
6144,61642,HELLO WATER BOTTLE 1LIT,7.0,1736.0,510.93,29.43,ROYAL MARKETING,Beverages - Water,6144
6145,18476,PEELER RS.40,7.0,272.0,68.9,25.33,EVERYDAY HOUSE ITEMS,Others,6145
6146,36146,FANCY FOOTWARE105,7.0,735.0,350.0,47.62,BAJAR ITEM,Others,6146
6147,58072,JACK POT NOODLES,7.0,336.0,38.5,11.46,SRI BAALAJI AGENCIES,Others,6147
6148,15521,COLOUR PAPAER RS 4,7.0,28.0,17.25,61.61,BISMI SCHOOL NEEDS,Others,6148
6149,66036,SLIDER 900ML WB,7.0,1183.0,342.93,28.99,NARENDRA MARKETING,Others,6149
6150,2502,DETTOL DISINFECTANT LIQUID LIME -1KLR,7.0,3022.99,194.38,6.43,CHENNIMALAIAPPA ENTERPRISE,Household - Cleaning,6150
6151,965,NIVEA BODY MILK LOTION-75MLT,7.0,571.2,138.66,24.28,AURO MIRA MEDI AIDS,Dairy - Milk,6151
6152,48083,AMBA TEA FILTER NO.4,7.0,70.0,32.83,46.9,PARAMESHWARAN,Beverages - Tea & Coffee,6152
6153,26646,SS VETTU KATHI,7.0,2310.0,585.2,25.33,BAJAR ITEM,Others,6153
6154,65969,JAI BUNNY SMALL SIPPER,7.0,559.02,159.74,28.58,RAJ PLASTICS,Bakery,6154
6155,15670,HEAD&SHOULDERS S&B SHAMPOO-72MLT,7.0,564.48,29.89,5.3,BHAWAR SALES CORPORATION,Personal Care - Hair,6155
6156,51548,COLGATE ZIG ZAG30,7.0,189.0,72.38,38.3,SCOOTSY LOGISTICS Pvt Ltd,Others,6156
6157,20286,24 MANTRA CORIANDER POWDER 100G,7.0,336.0,48.0,14.29,MY ORGANIC BAZAAR,Spices,6157
6158,2721,MANGALDEEP TREYA 3 IN 1,7.0,67.2,12.25,18.23,NANDHINI TRADE,Others,6158
6159,22500,EVEREADY DIGILED DL 42,7.0,628.2,69.89,11.13,SRI MAHALAKSHMI TRADERS,Others,6159
6160,7649,KRISHNA ASAFOETIDA IDLY POWDER-100GMS,7.0,432.25,113.61,26.28,KRISHNA BHAVAN FOODS AND SWEETS,Others,6160
6161,53561,SPL HALF DABBI NO.1,7.0,504.0,151.2,30.0,RAMDEV STEEL CENTRE,Others,6161
6162,18902,KRISHNA ASAFOETIDA IDLY POWDER-200GMS,7.0,857.85,225.75,26.32,KRISHNA BHAVAN FOODS AND SWEETS,Others,6162
6163,52800,SPL PURE DABA NO.9,7.0,1176.0,338.87,28.82,RAMDEV STEEL CENTRE,Others,6163
6164,60136,DETTOL SKINCARE 150GM,7.0,476.16,35.15,7.38,CHENNIMALAIAPPA ENTERPRISE,Others,6164
6165,49834,COLGATE SUPER FLEXI-50RS,7.0,321.0,74.54,23.22,SCOOTSY LOGISTICS Pvt Ltd,Others,6165
6166,55162,RUBY ATTA CHANNI 3IN1,7.0,512.0,172.18,33.63,KARTHEESWARI TRADING Co,Staples - Grains,6166
6167,64109,AACHI CHICKEN MASALA 100GM,7.0,441.0,77.0,17.46,AV CUBE LOGISTIC,Spices,6167
6168,47362,DEVI JUICE FILTER NO.6,7.0,315.0,133.28,42.31,PARAMESHWARAN,Beverages - Juices,6168
6169,23314,KS DARE SPRAY-150MLT,7.0,665.28,110.88,16.67,IRAIVI ENTERPRISES,Others,6169
6170,63754,FLAIR PRINCESS KIT,7.0,315.0,52.5,16.67,A.S AGENCIES,Others,6170
6171,50427,GILLETTE SHAVING CREAM REGULARNEW-30GMS,7.0,268.8,18.83,7.01,BHAWAR SALES CORPORATION,Dairy - Cheese & Butter,6171
6172,66344,RT TEX COMPUTER3060 TOWELS,7.0,938.0,310.8,33.13,BAKKIYAM TEXTAILS,Others,6172
6173,59889,HEAD & SH 2IN1 COOL MENTHOL-72MLT,7.0,772.8,40.95,5.3,BHAWAR SALES CORPORATION,Others,6173
6174,48550,ZIP LOCK COVER RS 6,7.0,42.0,25.97,61.83,BEST MARKETING,Others,6174
6175,55406,WHISPER CHOICE REGULAR,7.0,739.2,13.93,1.88,BHAWAR SALES CORPORATION,Others,6175
6176,4156,MEDIMIX NATURAL-100GMS,7.0,302.4,16.1,5.32,P.R.ENTERPRISES,Others,6176
6177,52324,JAI PANAMA BIG BOTTLE,7.0,665.0,194.95,29.32,RAJ PLASTICS,Others,6177
6178,6904,DHATRI DHEEDHI-200MLT,7.0,1120.0,99.16,8.85,KARTHIK AGENCY,Others,6178
6179,15853,SPOON-8RS,7.0,56.0,28.55,50.98,SUNSHINE STEELS,Others,6179
6180,46973,BIG SHOPPER SMALL,7.0,203.0,75.5,37.19,KAVITHA BAG HOUSE,Others,6180
6181,63840,COLGATE MAXFRESH PLAX MOUTH WASH,7.0,504.0,33.58,6.66,SCOOTSY LOGISTICS Pvt Ltd,Others,6181
6182,64877,COLGATE LEMON FRESH TOOTHPASTE 120GM-120GMS,7.0,1276.8,189.7,14.86,SCOOTSY LOGISTICS Pvt Ltd,Personal Care - Oral,6182
6183,66278,MYWARE CANVAS THALI 8,7.0,504.0,173.25,34.38,BAJAR ITEM,Others,6183
6184,2168,COLGATE HERBAL-100GMS,7.0,700.8,41.75,5.96,SCOOTSY LOGISTICS Pvt Ltd,Health & Nutrition,6184
6185,55097,STEEL SPOON 6PCS SET,7.0,665.0,224.0,33.68,ROYAL MARKETING,Others,6185
6186,2219,COLGATE GENTLE SENSITIVE-4PCS,7.0,1062.0,345.54,32.54,SCOOTSY LOGISTICS Pvt Ltd,Others,6186
6187,67116,DHEEPAM LAMP OIL SAMBRANI-1000MLT,7.0,1393.0,182.0,13.07,AMMA BAZAAR,Staples - Oils,6187
6188,48771,SUPER STAR BRUSH,7.0,315.0,106.82,33.91,KARTHEESWARI TRADING Co,Others,6188
6189,938,NIVEA MEN ACNE FACE WASH-50GMS,7.0,735.0,155.82,21.2,AURO MIRA MEDI AIDS,Others,6189
6190,65827,ROYAL 107 WB PLAIN,7.0,1183.0,342.93,28.99,ROYAL MARKETING,Others,6190
