Date:08/23/25,,MURUGAN STORES WHOLESALE SUPERMARKET,,,,,
Fast-moving Stock Report from 08/23/24 to 08/23/25,,,,,,,
S.No,Barcode,Product Name,Quantity,Stock Value,Profit,Profit %,Vendor Name
14152,41991,KARTHIKA DEEPAM NO.2,1,35.00,11.66,33.31,MAHADEV METAL MART
14153,55227,KARNIVAL PENCIL KIT,1,194.88,60.48,31.03,KAVITHA BAG HOUSE
14154,65003,KARNIVAL LEATHER BAG,1,210.00,70.00,33.33,KAVITHA BAG HOUSE
14155,65004,KARNIVAL DOUBLE ZIP POUCH,1,108.00,45.00,41.67,KAVITHA BAG HOUSE
14156,30070,KARANDI PLASTIC RS.39,1,39.00,14.00,35.90,MURUGAN STORES
14157,57365,KANCHI KARANDI NO.1,1,38.00,12.81,33.71,MURUGAN METAL
14158,65669,KAMBI IRON TAWA/815,1,815.00,234.84,28.81,SRI NARAYANA METAL INDUSTRIES
14159,65666,KAMBI IRON TAWA/549,1,549.00,157.00,28.60,SRI NARAYANA METAL INDUSTRIES
14160,65667,KAMBI IRON TAWA/352,1,352.00,101.12,28.73,SRI NARAYANA METAL INDUSTRIES
14161,46071,KAMATCHISUPER GOLD,1,575.00,194.20,33.77,DHANLAKSHMI HANDICRAFT
14162,49476,KAMATCHI GOLD NO.2,1,372.00,125.60,33.76,DHANLAKSHMI HANDICRAFT
14163,57461,REYNOLDS BALL PEN 0.7MM,1,36.00,6.00,16.67,JK MARKETING
14164,16851,KAMACHI VILLAKKU,1,454.00,151.60,33.39,DHANLAKSHMI HANDICRAFT
14165,51585,KAMACHI SWIMMING RING,1,180.00,59.04,32.80,KAVERI SPORTS
14166,46242,REYNOLDS FASTLINE PEN,1,9.00,1.51,16.78,JK MARKETING
14167,47040,KAMA SUTRA RIBBED 12PCS CONDOM,1,115.00,46.00,40.00,NIHAARIKA AGENCIES NO.458
14168,63877,KAMA SUTRA  CHOCOLATE,1,96.00,21.93,22.84,IRAIVI ENTERPRISES
14169,59498,KALPASI (MG) -50GMS,1,59.00,28.55,48.39,BAJAR ITEM
14170,57883,WINTEX 20GM CARROM POWDER,1,25.00,8.20,32.80,KAVERI SPORTS
14171,55747,REYNOLDS ROLLERPOINT R7 PEN,1,63.00,10.55,16.75,JK MARKETING
14172,53777,KAIXINGPAI IRON PADLOCK 63MM,1,160.00,53.60,33.50,MURUGAN STORES
14173,53771,KAIXINGPAI IRON PADLOCK,1,104.00,39.00,37.50,BAJAR ITEM
14174,4948,KADUKKAI PODI -50GMS,1,28.00,9.10,32.50,BAJAR ITEM
14175,20918,KABASURA KUDINEER 50G,1,60.00,15.00,25.00,BAJAR ITEM
14176,60573,K.TAT NO.4,1,248.00,88.96,35.87,DHANLAKSHMI HANDICRAFT
14177,42020,RIBBON SNOW SPRAY,1,54.00,20.40,37.78,BISMI SCHOOL NEEDS
14178,63521,JUMP ROPE U-1301,1,168.00,56.49,33.63,EVERYDAY HOUSE ITEMS
14179,63517,JUMP ROPE U-1299,1,128.00,43.04,33.63,EVERYDAY HOUSE ITEMS
14180,30895,JUMP ROPE JRP 1858,1,168.50,48.14,28.57,VENUS SPORTS
14181,27868,JUMP ROPE,1,169.00,57.00,33.73,NOVELTY GIFT PALACE
14182,57385,RICE SERVER NO.3,1,102.00,33.86,33.20,MURUGAN METAL
14183,56289,JUHI BASKET 111,1,57.34,19.11,33.33,KARTHEESWARI TRADING CO
14184,52398,JSK SQUARE PACK CONTAINERS,1,158.00,52.99,33.54,RAJ PLASTICS
14185,62900,JPR PALMYRAH MIX-100GMS,1,72.00,15.75,21.88,MITHRA MARKETING
14186,63770,JPR PALM SUGARM,1,57.60,12.60,21.88,MITHRA MARKETING
14187,62903,JPR PALM JAGGERY POWDER-100GMS,1,48.00,10.50,21.88,MITHRA MARKETING
14188,62904,JPR PALM CANDY ORIDINARY-100GMS,1,43.20,9.45,21.88,MITHRA MARKETING
14189,13463,JP HAIR PINS SMALL/18,1,18.00,8.00,44.44,GAYATHRI JEWELLERS
14190,58639,RIN MATIC FRONT-800MLT,1,110.40,14.57,13.20,"AMMAN ENTERPRISES C\O,OM ENTERPRISE"
14191,20558,JOYO WARE COOCK,1,79.00,22.88,28.96,RAJ PLASTICS
14192,34001,JOYO VACU FRESH CONTAINER 102,1,152.00,44.36,29.18,RAJ PLASTICS
14193,66859,JOYO TODDLER 370ML,1,248.00,77.00,31.05,RAJ PLASTICS
14194,19756,JOYO SCOTISH BASKET,1,46.00,14.73,32.02,RAJ PLASTICS
14195,56021,JOYO QUBE CUTLERY,1,80.00,22.96,28.70,RAJ PLASTICS
14196,33986,JOYO PLASTICS STOREWELL CONTAIER 1500,1,275.00,80.88,29.41,RAJ PLASTICS
14197,43891,RINGO SMALL SIPPER,1,89.00,25.53,28.69,RAJ PLASTICS
14198,64124,RIO DUFFLE BAG 20,1,818.60,272.87,33.33,HEFFTY ENTERPRISE
14199,45602,RIO QUARTS 2056,1,824.32,309.12,37.50,RANGEELA GIFT
14200,19560,JOYO MUG  1100,1,56.00,18.27,32.63,RAJ PLASTICS
14201,62983,JOYO FRESHWERWE 91,1,175.00,50.81,29.03,RAJ PLASTICS
14202,38128,JOYO CLIP N LOCK 500ML,1,69.00,20.24,29.33,RAJ PLASTICS
14203,56032,JOYO BETTER HOME NO 45,1,346.47,98.99,28.57,RAJ PLASTICS
14204,66461,RIVA BASKET 444,1,206.00,69.00,33.50,KARTHEESWARI TRADING CO
14205,20178,JOYO BETTER HOME 25L PRINTED,1,496.00,154.00,31.05,RAJ PLASTICS
14206,63829,JOYO BASIN-20,1,368.00,106.71,29.00,RAJ PLASTICS
14207,28953,JOYO  BETTER HOME BUCKET5L PRINTED,1,222.82,63.66,28.57,RAJ PLASTICS
14208,22442,WIPRO GARNET LED 9W,1,147.00,42.00,28.57,ARCHANA TRADING
14209,64055,RM 20G PL TOP NO.2,1,189.00,55.72,29.48,RAMDEV STEEL CENTRE
14210,64056,RM 20G PL TOP NO.3,1,246.18,70.34,28.57,RAMDEV STEEL CENTRE
14211,64057,RM 20G PL TOP NO.4,1,294.78,84.22,28.57,RAMDEV STEEL CENTRE
14212,64045,RM 22G PL TOP NO.2,1,160.00,45.76,28.60,RAMDEV STEEL CENTRE
14213,64051,RM 22G PL TOP NO.8,1,402.98,115.14,28.57,RAMDEV STEEL CENTRE
14214,64039,RM 26G COIL NO.1,1,89.38,25.54,28.57,RAMDEV STEEL CENTRE
14215,64040,RM 26G COIL NO.2,1,115.00,33.24,28.90,RAMDEV STEEL CENTRE
14216,57843,3M CAR TYRE DRESSER 250ML,1,440.64,127.04,28.83,BAJAR ITEM
14217,34030,JOYFUL STOREMAX 5000 LOOSE PRINTED,1,138.00,41.41,30.01,RAJ PLASTICS
14218,53502,RM COPPER SAUCE PAN COIL NO.5,1,480.00,137.28,28.60,RAMDEV STEEL CENTRE
14219,33998,JOYFUL OVAL RACK 3,1,375.00,122.00,32.53,RAJ PLASTICS
14220,18174,JOYFUL MULTI FRESH,1,478.00,142.18,29.74,RAJ PLASTICS
14221,12164,ALPAKODA FRUIT,1,10.00,4.43,44.30,BAJAR ITEM
14222,64069,RM LSR TOP NO.7,1,479.00,137.40,28.68,RAMDEV STEEL CENTRE
14223,64071,RM LSR TOP NO.9,1,774.59,221.31,28.57,RAMDEV STEEL CENTRE
14224,50666,RM OVAL DD BOX NO.2,1,196.00,56.00,28.57,RAMDEV STEEL CENTRE
14225,14177,JOYFUL MASALA BOX-8,1,165.00,50.92,30.86,RAJ PLASTICS
14226,45176,JOYFUL CERA 3,1,278.00,91.24,32.82,RAJ PLASTICS
14227,23324,JOY DUTY FREE 3(SMALL) LOOSE,1,275.00,90.99,33.09,RAJ PLASTICS
14228,52581,JOLLI PLATE NO.11,1,166.21,47.49,28.57,SUNSHINE STEELS
14229,14143,JOHNSON'S TOP-TO-TOE BATH-100MLT,1,105.60,10.77,10.20,MAHALAKSHMI DISTRIBUTORS
14230,39847,RNV KNEE SUPPORT,1,142.00,47.50,33.45,KAVERI SPORTS
14231,14137,JOHNSON'S M&R CREAM-100GMS,1,182.40,18.60,10.20,N.K.AHAMMED
14232,57493,JOHNSON'S BABYCARE SET RS.300,1,288.00,56.24,19.53,N.K.AHAMMED
14233,54047,JOHNSON'S BABY POWDER 200GM,1,220.80,55.24,25.02,N.K.AHAMMED
14234,51216,JOHNSON'S BABY POWDER 100GM,1,124.80,37.95,30.41,N.K.AHAMMED
14235,61753,JOHNSON'S BABY GIFT-550RS,1,528.00,55.91,10.59,N.K.AHAMMED
14236,26694,JOHNSON'S BABY CREAM-30GMS,1,62.40,8.73,13.99,N.K.AHAMMED
14237,65628,JK DABARA/865,1,865.00,250.12,28.92,SRI NARAYANA METAL INDUSTRIES
14238,65350,ROCKET SCISSORS,1,158.00,68.00,43.04,BAJAR ITEM
14239,60709,ROFF CERA CLEAN LIT,1,216.00,36.00,16.67,EK OM TRADERS
14240,65611,JK DABARA/768,1,768.00,221.44,28.83,SRI NARAYANA METAL INDUSTRIES
14241,52186,ROLE PLAY TOY,1,1229.00,462.00,37.59,OM TAX
14242,65610,JK DABARA/670,1,670.00,191.76,28.62,SRI NARAYANA METAL INDUSTRIES
14243,65626,JK DABARA/479,1,479.00,137.40,28.68,SRI NARAYANA METAL INDUSTRIES
14244,65608,JK DABARA/445,1,445.00,129.16,29.02,SRI NARAYANA METAL INDUSTRIES
14245,65618,JK DABARA/1435,1,1435.00,410.20,28.59,SRI NARAYANA METAL INDUSTRIES
14246,65617,JK DABARA/1340,1,1340.00,383.52,28.62,SRI NARAYANA METAL INDUSTRIES
14247,63765,ROMANCE BEDSHEET 60*90,1,285.00,96.00,33.68,BAKKIYAM TEXTAILS
14248,65627,JK DABARA/1058,1,1058.00,306.48,28.97,SRI NARAYANA METAL INDUSTRIES
14249,18973,ROOM DECOR WALLSTICKER RS.87,1,87.00,18.00,20.69,MURUGAN STORES
14250,51336,ROOM FRESH LOVES BOUQUET,1,249.00,81.62,32.78,BHAWAR SALES CORPORATION
14251,65724,JELLY CRYSTAL MIX 100% VEG,1,52.80,6.58,12.46,KARTHIK AGENCY
14252,65723,JELLY CRYSTAL DIF MIX 100% VEG,1,52.80,6.58,12.46,KARTHIK AGENCY
14253,33503,RORITO  CORRECTION PEN,1,13.05,1.45,11.11,MM ENTERPRISES
14254,9137,RORITO  MARKER,1,19.07,6.67,34.98,MASHAL ENTERPRISES
14255,18262,RORITO BIGTANK RS/30,1,27.00,6.00,22.22,MURUGAN STORES
14256,30118,JELLY BOWL 4PCS SET,1,238.00,82.00,34.45,MURUGAN STORES
14257,1374,RORITO BLUE & BLACK PEN-1PCS,1,13.50,6.50,48.15,MASHAL ENTERPRISES
14258,6712,RORITO MAX PEN-25RS,1,31.50,9.50,30.16,MASHAL ENTERPRISES
14259,39464,JC SCISSORS 008,1,65.00,21.32,32.80,MAYUR STATIONERS
14260,4964,ALLOUT ULTRA FAN-1PCS,1,148.80,12.84,8.63,R.D.S.AGENCY
14261,13404,RORITO ROBOMAX PEN,1,54.00,6.00,11.11,MASHAL ENTERPRISES
14262,51077,JB WASABI ROASTED PEANUT,1,72.00,10.76,14.94,S.V.S.AGENCY
14263,27654,3D PUZZLE 32 PIC,1,80.64,22.64,28.08,BISMI SCHOOL NEEDS
14264,36350,ROSE PAPER 50CM,1,56.00,21.00,37.50,SUN DECORATION CENTRE
14265,50822,JB PEANUT DABELI,1,72.00,11.38,15.81,S.V.S.AGENCY
14266,57931,JB CLASSIC PEANUTS,1,76.80,10.41,13.55,S.V.S.AGENCY
14267,64874,JB ALU LACHHA,1,76.80,19.65,25.59,S.V.S.AGENCY
14268,65709,ROTTI MAT U-3056,1,128.00,43.04,33.63,EVERYDAY HOUSE ITEMS
14269,57689,ROUND  OTTARAI TOP,1,98.00,38.00,38.78,MURUGAN STORES
14270,13843,JAVADHU POWDER 25M,1,32.00,9.00,28.13,SUPAR MARKET
14271,32752,ROUND CHAIR PUSH BIG,1,25.00,11.00,44.00,BAJAR ITEM
14272,41198,JAVADHU POWDER-6GMS,1,105.00,20.00,19.05,RSM POOJA ITEMS
14273,32057,JATHIKKAI 50GM POWDER,1,39.00,12.75,32.69,BAJAR ITEM
14274,31704,JARA SS PLASTIC HANDLE NEW,1,141.00,40.20,28.51,SHREE METAL 88
14275,W12743,ROUND CHILLI NEW 200GM MG,1,78.00,23.40,30.00,BAJAR ITEM
14276,16317,JALLI KARANDI NO4,1,69.00,20.95,30.36,SUNSHINE STEELS
14277,60898,JALARAM 50MM LOCK,1,79.00,34.00,43.04,BAJAR ITEM
14278,28036,ROUND TOKRA SS NO 1,1,785.00,225.00,28.66,RANJAN SS
14279,28037,ROUND TOKRA SS NO 2,1,899.00,255.00,28.36,RANJAN SS
14280,44622,JAIPET SIGMA SQUARE 2500,1,275.00,79.96,29.08,RAJ PLASTICS
14281,65362,WONDER CHEF GLIDE DRY IRON,1,699.00,227.00,32.47,SHREE PARAS SALES CORPORATION
14282,5735,WONDER MILK VANILLA -180MLT,1,33.00,2.29,6.94,KUMAR ENTERPRISES
14283,64433,ROXX CARMEN BOWL,1,69.00,23.50,34.06,GAYATRI ENTERPRISES
14284,13372,WONDER TAPE/9,1,9.00,3.40,37.78,MR BOOK  STORE
14285,51250,ROXX DENALI POLKA TUMBLER,1,58.53,21.95,37.50,GAYATRI ENTERPRISES
14286,61303,ROXX ETNA MUG,1,312.00,104.99,33.65,GAYATRI ENTERPRISES
14287,61301,ROXX GIANNA MUG,1,132.00,45.00,34.09,GAYATRI ENTERPRISES
14288,52312,JAIPET RUBY 900,1,82.00,24.04,29.32,RAJ PLASTICS
14289,51239,ROXX ICONIC TUMBLER,1,76.00,28.51,37.51,GAYATRI ENTERPRISES
14290,44659,WOOD  SAMBIRANI STAND,1,145.00,55.40,38.21,BAJAR ITEM
14291,52314,JAIPET ORBIT DELUXE,1,152.00,44.36,29.18,RAJ PLASTICS
14292,46658,JAIPET LEO 1000,1,73.43,20.98,28.57,RAJ PLASTICS
14293,61298,ROXX SANTIGO JAR,1,149.00,50.00,33.56,GAYATRI ENTERPRISES
14294,26476,AJANTA CLOCK 987,1,337.51,58.74,17.40,JANTA SALES
14295,33709,WOOD BABY NADAVANDI,1,465.00,129.00,27.74,BAJAR ITEM
14296,13875,JAINEX INK ERASER PEN /25,1,27.00,17.00,62.96,SUPAR MARKET
14297,63818,JAICUBE ICE TRAY,1,125.00,36.68,29.34,RAJ PLASTICS
14298,46664,JAI VESTA-1000 WB,1,85.00,27.04,31.81,RAJ PLASTICS
14299,41860,ROYAL 3DMINI BOX NO.10,1,216.38,61.82,28.57,VISTARA INDUSTRIES PVT
14300,33006,JAI TOPAZ SOAP CASE,1,32.00,10.84,33.88,RAJ PLASTICS
14301,52328,JAI SWISS 1000ML,1,85.01,24.29,28.57,RAJ PLASTICS
14302,41524,JAI STACKO-750 CON,1,96.00,27.93,29.09,RAJ PLASTICS
14303,41510,JAI STACKO-500 CON,1,84.00,24.19,28.80,RAJ PLASTICS
14304,41531,JAI STACKO-1500CON,1,185.00,54.36,29.38,RAJ PLASTICS
14305,48486,ROYAL LAVENDER STICK,1,67.20,18.20,27.08,DANUSH AGENCIES
14306,11119,ROYAL MOP,1,78.00,26.48,33.95,SMILE INDIA
14307,41845,ROYAL MRR BOX NO.12,1,282.24,80.64,28.57,VISTARA INDUSTRIES PVT
14308,41517,JAI SPARKLE CONTANIER 3000 SET,1,379.00,108.50,28.63,RAJ PLASTICS
14309,34138,ROYAL PADLOCK 65MM 8LEVERS,1,142.50,47.50,33.33,BAJAR ITEM
14310,57928,JAI SHRIRAM UPASANA MASALA AGARVATHI,1,135.00,47.00,34.81,DANUSH AGENCIES
14311,17073,JAI ROCKY SMALL WATTER BOTTLE,1,52.00,15.20,29.23,RAJ PLASTICS
14312,23584,ROYAL RAINCOAT SUZUKI XLL,1,749.00,249.00,33.24,JOTHI STORES
14313,65920,JAI PURO 700ML,1,78.00,22.80,29.23,RAJ PLASTICS
14314,42739,ROYAL RUBBER SHEET,1,369.00,122.60,33.22,NOVELTY GIFT PALACE
14315,32983,JAI PARTITION MP STAND,1,68.00,22.92,33.71,RAJ PLASTICS
14316,50765,JAI O-MAXO 1000 3PCS,1,409.00,119.19,29.14,RAJ PLASTICS
14317,41826,ROYAL TOP NO.11,1,310.46,88.70,28.57,VISTARA INDUSTRIES PVT
14318,17089,JAI NIKKI SMALL,1,85.00,25.20,29.65,RAJ PLASTICS
14319,41518,JAI MINTO 2500 SET,1,449.00,128.82,28.69,RAJ PLASTICS
14320,14111,JAI MINT 1000 BOTTOL,1,89.00,25.52,28.67,RAJ PLASTICS
14321,62442,RT TEX ANGEL TOWEL 30*60,1,135.00,45.75,33.89,BAKKIYAM TEXTAILS
14322,58588,JAI JOLLY BIG BOTTLE,1,92.00,26.69,29.01,RAJ PLASTICS
14323,59988,RUBBER COUPLER,1,49.00,21.00,42.86,BAJAR ITEM
14324,46986,WOOD BRUSH BIG,1,55.00,21.40,38.91,PARAMESHWARAN
14325,25013,RUBBER SHEET BABY,1,152.00,51.20,33.68,KAVITHA BAG HOUSE
14326,52330,JAI H2O 400ML BOTTLE,1,70.87,20.25,28.57,RAJ PLASTICS
14327,14112,JAI FRANCE 1000ML,1,85.00,25.20,29.65,RAJ PLASTICS
14328,29401,JAI FLOURISH SOAPBOX,1,38.00,13.16,34.63,RAJ PLASTICS
14329,36785,JAI FLORA FRUIT BOWL,1,179.00,52.04,29.07,RAJ PLASTICS
14330,32682,JAI FIJI 1200ML,1,139.00,41.48,29.84,RAJ PLASTICS
14331,63706,JAI EZEE 1500 CONTAINER 2PCS SET,1,309.12,88.32,28.57,RAJ PLASTICS
14332,58422,RUBY GOLD TEA STAINER NO.1,1,6.00,2.81,46.83,KARTHEESWARI TRADING CO
14333,63705,JAI EVERYDAY M STAND,1,199.00,57.40,28.84,RAJ PLASTICS
14334,41532,JAI CUBE PET JAR 2200 SET,1,444.37,126.96,28.57,RAJ PLASTICS
14335,58421,RUBY HANDI BIG,1,22.00,7.13,32.41,KARTHEESWARI TRADING CO
14336,57080,JAI CRYSTAL 3000 JAR SET,1,285.00,82.59,28.98,RAJ PLASTICS
14337,44625,JAI CROMA 750,1,329.00,97.15,29.53,RAJ PLASTICS
14338,44624,JAI CROMA 500,1,265.00,77.32,29.18,RAJ PLASTICS
14339,32955,RUBY NO.2 TIWADI(DJ),1,9.00,4.49,49.89,KARTHEESWARI TRADING CO
14340,44627,JAI CLIP N STACK SQUARE 750,1,185.00,53.43,28.88,RAJ PLASTICS
14341,44611,JAI CLIP N STACK RECT 800,1,198.00,60.00,30.30,RAJ PLASTICS
14342,55159,RUBY TEA FILTER NO 1,1,8.00,4.81,60.13,KARTHEESWARI TRADING CO
14343,64784,RUBY TEA STAINER 2 W,1,15.00,5.27,35.13,KARTHEESWARI TRADING CO
14344,64783,RUBY TEA STAINER 5 C,1,25.00,8.18,32.72,KARTHEESWARI TRADING CO
14345,61412,RUDRA DRAWER 3,1,689.00,197.53,28.67,RATAN PLASTICS
14346,55841,RUGBY WATER BOTTLE 1000ML,1,86.03,28.68,33.34,KARTHEESWARI TRADING CO
14347,66055,JAI CLIP N STACK 400 RECT,1,129.00,37.92,29.40,RAJ PLASTICS
14348,61667,JAI CHESS MP STAND,1,105.00,34.20,32.57,RAJ PLASTICS
14349,63784,JAI BLOSSOM FRUIT BOWL,1,109.00,31.72,29.10,RAJ PLASTICS
14350,33477,S.K COOKING TUNG  SMALL,1,21.00,7.56,36.00,PARAMESHWARAN
14351,52810,S.T.BABY GUMJ SMALL,1,89.00,25.63,28.80,SUNSHINE STEELS
14352,58575,JAI AQUA STEEL 1000,1,149.50,42.78,28.62,RAJ PLASTICS
14353,66586,SABENA MACHINE,1,3950.00,410.00,10.38,BEST MARKETING
14354,593,JAGGERY -1KGS,1,50.00,2.00,4.00,A.S. TRADERS
14355,44898,JACKPOT GOURMET MILD,1,48.00,5.50,11.46,SRI BAALAJI AGENCIES
14356,52100,JABSONS PEASNUTS CLASSIC SALTED 160G,1,67.20,10.05,14.96,S.V.S.AGENCY
14357,26064,SAFARI BOX 888 PRAKASH,1,45.00,14.91,33.13,RATAN PLASTICS
14358,26405,AJANTA CLOCK 907,1,198.00,34.45,17.40,JANTA SALES
14359,21902,SAFE COTTON ROLL 15GM,1,18.00,6.00,33.33,MURUGAN STORES
14360,60211,JAB SOYA STICS,1,86.40,12.90,14.93,S.V.S.AGENCY
14361,61144,IRON KNIFE THAGADU,1,42.00,14.00,33.33,PARAMESHWARAN
14362,17548,SAFETY PINS SIZE 4,1,15.00,5.00,33.33,NEW DEV TRADERS
14363,45761,IPA CLEANING SOLUTION,1,85.00,29.00,34.12,BAJAR ITEM
14364,8288,SAFFOLA HONEY-1KLR,1,494.40,219.42,44.38,MK ENTERPRISES
14365,55749,IODEX BODY PAIN SPRAY 35G,1,158.40,43.62,27.54,MAHALAKSHMI DISTRIBUTORS
14366,14502,INTULIP ROUND BOWL SET OF 6-1PAC,1,115.00,37.72,32.80,RAJ PLASTICS
14367,2748,SAFFOLA MASALA& CORIANDER-38GRS,1,17.28,2.23,12.91,MK ENTERPRISES
14368,2544,SAFFOLA OATES-500GMS,1,95.04,9.34,9.83,MK ENTERPRISES
14369,7262,SAFFOLA OATS-1KGS,1,235.20,30.29,12.88,MK ENTERPRISES
14370,2761,SAFFOLA VEGGIE TWIST-38GRS,1,17.28,2.23,12.91,MK ENTERPRISES
14371,45387,AJANTA CLOCK 8767,1,243.00,42.28,17.40,JANTA SALES
14372,11540,INTENCE OIL CLEAR LEMON FACE WASH-100MLT,1,181.44,38.44,21.19,SINGESHVARAN
14373,60442,SAGAR WASHING BRUSH/29,1,29.00,10.12,34.90,PARAMESHWARAN
14374,20055,INK PILLER,1,2.00,1.10,55.00,STAR STATIONERIES
14375,45733,SAHIL SCISSOR 004,1,22.00,9.00,40.91,BAJAR ITEM
14376,64082,INDULEKHA DANRUFF SHAMPOO-340MLT,1,466.56,163.84,35.12,"AMMAN ENTERPRISES C\O,OM ENTERPRISE"
14377,50962,INDULEKHA DANRUFF SHAMPOO-200MLT,1,233.28,12.37,5.30,"AMMAN ENTERPRISES C\O,OM ENTERPRISE"
14378,46190,SAI JOTHI DEEPAM OIL 500ML,1,99.00,19.00,19.19,RSM POOJA ITEMS
14379,48485,SAKTHI 100 STICK,1,38.00,8.00,21.05,DANUSH AGENCIES
14380,28010,INDIA BAND,1,8.00,3.00,37.50,BAJAR ITEM
14381,27835,IMPEX KETTLE STEAMER 1501,1,589.00,139.01,23.60,S.PANNER &SONS
14382,32282,IMPEX GLASSTOP GAS SPECTA 2B NEO,1,2480.00,742.12,29.92,BAJAR ITEM
14383,22845,IMPEX ELECTRIC KETTLE(STEAMER 1001C),1,1190.00,175.00,14.71,HASAN ASSOCIATES
14384,59825,IMPEX BIRYANI POT,1,2399.00,545.00,22.72,KCM APPLIANCES PRIVATE LIMITED
14385,66089,IMPERIA HOTPOT 15000.,1,2328.00,389.25,16.72,NARENDRA MARKETING
14386,60987,IMPERIA HOTPOT 1000,1,380.00,126.40,33.26,NARENDRA MARKETING
14387,64324,IKO CHOCOLATE HAZELNUT BISCUIT,1,179.00,38.99,21.78,MAHADEV CHOC&COSETIC
14388,65434,IDLY STAND/890,1,890.00,106.00,11.91,SARAVANA STORE
14389,65435,IDLY STAND/590,1,590.00,153.20,25.97,BAJAR ITEM
14390,41599,IDIYAPPAM STAND 6 STEP,1,698.00,201.00,28.80,SUNSHINE STEELS
14391,48007,IDEA KIDS FOOTWARE/385,1,385.00,138.60,36.00,FAIYAZ TRADERS
14392,W11053,ID HOLDER SIDE,1,3.15,1.15,36.51,BISMI FILE HOUSE
14393,17651,ICE TRAY 2PCS SET,1,65.00,25.00,38.46,BAJAR ITEM
14394,46316,I 10 CLOTH CLIP,1,72.00,30.00,41.67,BAJAR ITEM
14395,54200,HUNNY BUNNY CARTOON SET,1,492.97,164.32,33.33,RB TEX
14396,64965,HUGGIES WONDER PANTS XL9,1,179.10,49.75,27.78,MM ENTERPRISES
14397,26503,HUGGIES WONDER PANTS L64,1,1049.00,181.62,17.31,MMENTERPRISES
14398,26496,HUGGIES WONDER PANTS L42 PANTS,1,599.00,132.05,22.05,MM ENTERPRISES
14399,64966,HUGGIES WONDER PANTS L14,1,179.10,49.75,27.78,MM ENTERPRISES
14400,56276,HUGGIES PANTS XL24,1,349.00,89.65,25.69,MM ENTERPRISES
14401,57414,HUGGIES DRY PANT M32,1,319.00,59.65,18.70,MM ENTERPRISES
14402,45372,HUGGIES  S-10PCS,1,89.00,24.64,27.69,MM ENTERPRISES
14403,60102,HUGGIES  L-7PCS,1,89.00,24.64,27.69,MM ENTERPRISES
14404,9330,HTD PANI PURI MASALA MIX-50GMS,1,43.20,7.20,16.67,PRAVEENA AGENCIES
14405,30405,HQ 1SUB NOTE/150,1,144.00,32.00,22.22,A.S AGENCIES
14406,65558,HQ 1 SUBJECT A5 NOTEBOOK,1,108.00,18.00,16.67,A.S AGENCIES
14407,66274,HOTEL WARE SOUP,1,39.38,13.13,33.34,BAJAR ITEM
14408,47503,HOT MAT U-843,1,48.00,16.14,33.63,EVERYDAY HOUSE ITEMS
14409,34756,HOT MAT U-519,1,41.30,11.80,28.57,EVERYDAY HOUSE ITEMS
14410,34757,HOT MAT U-115,1,126.00,42.00,33.33,NOVELTY GIFT PALACE
14411,65410,HORLICKS STRENGTH PLUS VANILLA-350GRS,1,671.04,135.78,20.23,"AMMAN ENTERPRISES C\O,OM ENTERPRISE"
14412,50592,HORLICKS MOTHERS PLUS,1,571.20,20.27,3.55,"AMMAN ENTERPRISES C\O,OM ENTERPRISE"
14413,62940,HORLICKS MOTHER S PLUS,1,571.20,20.27,3.55,AMMAN ENTERPRISE
14414,60853,SAMBIRANI STAND BATTI BOX,1,199.00,79.00,39.70,NAAZ HANDICRAFTS
14415,62939,HORLICKS DIABETES PLUS RS.399,1,344.74,21.22,6.16,"AMMAN ENTERPRISES C\O,OM ENTERPRISE"
14416,62255,SAND CLAY,1,155.00,65.00,41.94,BISMI SCHOOL NEEDS
14417,60916,HORLICKS CLASSIC MALT NEW-1KGS,1,576.00,20.44,3.55,AMMAN ENTERPRISE
14418,60520,HORLICKS CLASSIC MALT-500GRS,1,225.60,19.35,8.58,PALANI STORE
14419,51842,HOR DIABETES PLUS 200GM,1,383.04,59.52,15.54,"AMMAN ENTERPRISES C\O,OM ENTERPRISE"
14420,54036,SANI FRESH +ODONIL FREE,1,100.80,12.04,11.94,SUNETHRA INFOTECH PVT
14421,62738,HOOK U-974,1,106.00,35.20,33.21,KONICA MARKETING
14422,51770,HONEY GOLD CLASSIC 30*60,1,235.00,79.60,33.87,RB TEX
14423,64841,HONEY  LUNCH BOX MED,1,145.00,47.80,32.97,NARENDRA MARKETING
14424,29336,HOME DECOR STICKER,1,115.00,38.30,33.30,KALASH NOVELTIES
14425,2745,SANTOOR GOLD -75GMS,1,38.40,3.86,10.05,ARCHANA TRADING
14426,66597,HOME BERRY BEDSHEET,1,419.00,154.00,36.75,BAJAR ITEM
14427,60033,HOMAM THIRAVIYAM 54,1,59.00,19.80,33.56,BAJAR ITEM
14428,59677,HOLES IDLY POT NO.2,1,795.00,227.26,28.59,SRI NARAYANA METAL INDUSTRIES
14429,59692,HOLE ANNAKUDAI,1,335.00,95.74,28.58,SRI NARAYANA METAL INDUSTRIES
14430,60817,HIRA BABY SET/370,1,370.00,123.60,33.41,SSCH BELT/CAP/SOCKS
14431,2754,SANTOOR HANDWASH CLASSIC -200MLT,1,57.00,6.66,11.68,V.S. AGENCY
14432,62555,SANTOOR SHOWER GEL SAFFRON&MARIGOLD,1,181.44,29.61,16.32,ARCHANA TRADING
